Genero,Campesino,Estrato,NIvel_educacion,Discapacidad,Tipo_formacion,Victima_del_conflicto,Disponibilidad_Equipo,tiempo_segundos,Puntaje_eje_tematico_selecionado,linea_1_programacion,linea_2_inteligecia_artificial,linea_3_analisis_de_datos,linea_4_blockchain,linea_5_arquitectura_en_la_nube,area_1_alfabetizacion_datos,area_2_comunicacion_y_colaboracion,area_3_contenidos_digitales,area_4_seguridad,area_5_solucion_de_problemas,area_6_igles,Matriculado (SI o NO),Asistencia horas,Total_horas posibles,etnica_Indígena,"etnica_Negro, Mulato, Afrodescendiente, Afrocolombiano",etnica_Ningún grupo étnico,"etnica_Raizal del Archipiélago de San Andrés, Providencia y Santa Catalina",etnica_Rrom o gitano,linea_1_Explorador - Básico,linea_1_Innovador - Avanzado,linea_1_Integrador - Intermedio,linea_2_Explorador - Básico,linea_2_Innovador - Avanzado,linea_2_Integrador - Intermedio,linea_3_Explorador - Básico,linea_3_Innovador - Avanzado,linea_3_Integrador - Intermedio,linea_4_Explorador - Básico,linea_4_Innovador - Avanzado,linea_4_Integrador - Intermedio,linea_5_Explorador - Básico,linea_5_Innovador - Avanzado,linea_5_Integrador - Intermedio,eje_final_Análisis de Datos,eje_final_Arquitectura en la nube,eje_final_Blockchain,eje_final_Inteligencia artificial,eje_final_Programación,area_1_Explorador,area_1_Innovador,area_1_Integrador,area_2_Explorador,area_2_Innovador,area_2_Integrador,area_3_Explorador,area_3_Innovador,area_3_Integrador,area_4_Explorador,area_4_Innovador,area_4_Integrador,area_5_Explorador,area_5_Innovador,area_5_Integrador,eje_tematico_Blockchain,eje_tematico_Ciber seguridad y Blockchain,eje_tematico_Computación y arquitectura en la nube,eje_tematico_Datos,eje_tematico_Inteligencia artificial,eje_tematico_Programación,Programa_de_Formación_Análisis de datos,Programa_de_Formación_Arquitectura en la nube,Programa_de_Formación_Blockchain,Programa_de_Formación_Inteligencia artificial,Programa_de_Formación_Programación,Nivel_Avanzado,Nivel_Básico,Nivel_Intermedio,Cohorte_1,Cohorte_2,Cohorte_3,Cohorte_4,Cohorte_5,Cohorte_6,Cohorte_7,Cohorte_8,Cohorte_2_3,Cohorte_3_5,Cohorte_4_5,Cohorte_5_7,Cohorte_6_7,Cohorte_6_8,Tipo_de_formacion_Híbrida,Tipo_de_formacion_Virtual,estado_formado,dia,mes,year
0.0,1,3,6,0,0,0,1,5312,84.5536,86.6964,84.1964,84.7321,84.5536,83.0357,93,92,104,96,89,37,SI,153,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
0.0,0,3,6,0,0,0,1,6702,73.2143,65.0893,66.5179,73.2143,65.8036,45.4464,89,96,103,66,0,18,SI,149,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,6,0,0,0,1,7114,81.6964,85.625,81.9643,84.4643,83.2143,81.6964,96,87,104,94,86,31,SI,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16,12,2023
0.0,0,4,2,0,0,0,1,6819,78.9286,81.25,78.9286,79.9107,78.75,75.8036,88,88,101,88,77,22,SI,147,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,3,6,0,0,0,1,6973,78.2143,78.5714,75.3571,78.2143,78.0357,72.8571,89,83,97,91,69,31,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,12,2023
0.0,0,3,5,0,1,0,1,4378,79.7321,79.9107,79.7321,80.2679,76.6071,76.3393,90,91,98,79,82,19,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,17,12,2023
1.0,1,1,2,1,0,1,1,7110,61.6964,61.7857,59.2857,69.1964,61.6964,45.3571,90,76,96,64,7,11,SI,15,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18,12,2023
1.0,0,2,5,0,0,0,1,3714,86.1607,86.1607,83.75,85.4464,84.5536,84.1964,97,90,101,95,92,37,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,6,0,0,0,1,6686,81.1607,83.2143,80.8929,81.1607,81.6071,78.4821,88,90,101,94,81,34,SI,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023
1.0,0,3,2,0,0,0,1,7013,72.2321,72.2321,65.9821,75.8036,74.0179,55.7143,94,77,105,91,18,23,SI,129,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,3,7,0,0,0,1,6285,83.75,85.625,84.4643,83.75,83.3036,86.0714,92,91,97,92,102,25,SI,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18,12,2023
1.0,0,2,6,0,0,0,1,7071,80.7143,82.9464,82.4107,82.0536,81.6964,80.7143,90,93,97,91,88,28,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023
0.0,0,3,2,0,0,0,1,5730,77.9464,77.2321,77.5893,81.9643,77.9464,76.3393,101,88,89,82,78,25,SI,90,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023
1.0,0,3,6,0,0,0,1,2118,71.6071,71.6071,72.1429,73.8393,71.1607,71.9643,87,81,81,75,80,19,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,5,0,0,0,1,7197,71.875,64.1964,65.3571,71.875,61.5179,43.3036,87,94,107,55,0,21,SI,51,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023
0.0,0,4,6,0,0,0,1,7073,81.6964,86.6964,81.6964,83.0357,83.0357,82.5,91,84,106,96,90,26,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
0.0,1,1,2,0,0,0,1,6544,63.6607,63.6607,62.5,69.9107,68.5714,46.0714,85,86,94,83,0,9,SI,159,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023
0.0,0,4,7,0,1,0,1,2059,32.5,8.125,8.125,32.5,16.25,16.25,91,0,0,0,0,8,SI,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18,12,2023
1.0,0,2,4,0,0,0,1,6912,84.1071,87.0536,85.3571,84.375,84.1071,83.2143,90,95,105,94,91,34,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,12,2023
1.0,0,2,2,0,0,0,1,6616,60.8929,61.0714,61.0714,69.7321,60.8929,42.7679,89,85,98,59,0,18,SI,15,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023
0.0,0,2,2,0,0,0,1,6136,79.1071,78.3929,77.2321,79.1071,77.8571,74.0179,90,88,95,87,73,28,SI,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023
1.0,0,2,2,0,1,0,1,6999,84.5536,83.5714,82.6786,84.5536,81.5179,80.1786,97,93,101,87,84,33,SI,128,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,16,12,2023
0.0,0,1,5,0,0,0,1,6576,83.6607,86.7857,83.6607,83.3929,85,82.5893,89,91,104,100,88,37,SI,153,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023
1.0,0,1,5,0,0,0,1,1803,75.5357,74.9107,75.5357,74.0179,73.9286,76.6071,81,84,82,81,92,22,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,17,12,2023
0.0,0,2,6,0,0,0,1,3260,70.8929,69.5536,70.8929,74.4643,69.1964,66.7857,91,84,84,69,65,22,SI,159,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
0.0,0,2,7,0,0,0,1,7033,83.3036,85.3571,83.9286,84.375,83.3036,83.5714,94,92,100,92,93,28,SI,147,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
0.0,0,3,6,0,1,0,1,6886,77.7679,74.4643,74.2857,77.7679,79.375,63.75,89,95,95,97,38,26,SI,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023
1.0,0,2,4,0,0,0,1,6773,74.6429,74.6429,73.3036,77.8571,75.625,72.6786,95,81,87,84,72,17,SI,159,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,12,2023
1.0,0,2,6,0,0,0,1,5360,84.8214,86.7857,84.8214,82.8571,82.0536,82.2321,86,94,107,90,92,34,SI,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,12,2023
1.0,0,2,5,0,1,0,1,7153,72.0536,58.8393,60.4464,72.0536,53.9286,40.4464,100,85,102,33,0,18,SI,159,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,3,0,0,0,1,6886,55.625,55.625,59.1071,70.2679,51.25,38.75,99,86,96,27,0,21,SI,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,12,2023
1.0,1,3,6,0,0,0,1,6212,77.7679,83.0357,77.7679,79.7321,79.7321,77.9464,88,80,103,93,82,28,SI,54,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,12,2023
1.0,0,3,2,0,0,0,1,7187,61.9643,75.2679,73.2143,77.3214,76.5179,61.9643,88,91,103,90,36,26,SI,34,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16,12,2023
1.0,0,1,2,0,1,0,1,6584,80.0893,82.4107,81.6071,79.6429,78.9286,80.0893,84,91,98,86,92,28,SI,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18,12,2023
0.0,0,3,6,0,0,0,1,1954,74.4643,74.4643,75.1786,78.5714,75,72.6786,95,87,87,79,73,16,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,18,12,2023
1.0,0,1,2,0,1,0,1,6877,44.6429,44.6429,52.5,61.0714,38.0357,30.5357,88,84,82,0,0,7,SI,159,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,18,12,2023
1.0,0,3,6,0,0,0,1,6660,80.0893,77.6786,77.3214,80.0893,79.5536,72.8571,93,91,93,91,66,25,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
0.0,0,2,4,0,0,0,1,6655,48.0357,64.5536,63.0357,73.0357,70.9821,48.0357,94,85,93,86,0,12,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,3,6,0,0,0,1,5993,84.1964,87.1429,84.1964,84.1964,83.6607,83.125,91,91,106,94,91,31,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,3,6,0,1,0,1,7072,70.8036,70.8036,69.4643,78.3036,75.5357,52.3214,97,94,104,89,4,26,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,3,2,0,0,0,1,6986,73.125,74.6429,73.6607,77.5893,73.125,60.8036,89,93,106,78,37,23,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,18,12,2023
1.0,1,3,5,0,1,0,1,5963,62.3214,46.9643,50.4464,62.3214,37.6786,31.1607,93,73,90,0,0,13,SI,159,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,18,12,2023
1.0,0,2,6,0,0,1,1,688,63.2143,65.3571,63.2143,62.6786,62.3214,60.7143,66,70,82,70,64,28,SI,32,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17,12,2023
1.0,0,4,2,0,0,0,1,152,0.0892857,0.0892857,0.0892857,0.357143,0.178571,0.178571,1,0,0,0,0,0,SI,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023
1.0,0,3,2,0,0,0,1,7199,71.3393,71.3393,69.2857,75.5357,75,55.2679,89,90,101,91,17,29,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,3,5,0,0,0,1,5836,84.7321,84.7321,82.3214,83.3929,84.375,84.8214,94,87,95,98,96,25,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,12,2023
0.0,0,3,7,0,0,0,1,6954,72.1429,62.1429,65.9821,72.1429,61.7857,43.3036,89,99,100,54,0,18,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,12,2023
1.0,0,2,2,0,0,0,1,6921,60.0893,60.0893,62.5,70.3571,57.0536,41.0714,90,91,101,44,0,15,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,18,12,2023
0.0,0,3,6,0,0,0,1,6736,64.5536,63.8393,63.8393,74.6429,64.5536,45.625,99,88,101,62,0,18,SI,150,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,17,12,2023
1.0,0,3,5,1,0,0,1,6067,59.5536,52.9464,59.5536,67.0536,49.6429,36.875,90,93,90,25,0,12,SI,159,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,12,2023
1.0,1,3,6,0,0,0,1,6207,61.6071,48.3036,54.7321,61.6071,38.4821,30.8036,83,86,93,0,0,13,SI,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18,12,2023
1.0,0,2,6,0,0,0,1,7213,76.5179,72.3214,71.9643,78.5714,76.5179,57.7679,95,95,100,89,21,26,SI,150,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,18,12,2023
1.0,0,2,2,0,0,1,1,1637,65.1786,65.1786,64.9107,67.0536,68.0357,65.1786,79,73,71,80,67,28,SI,138,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,17,12,2023
1.0,0,2,2,0,0,0,1,6951,65,61.875,63.0357,68.75,65,44.0179,82,91,94,72,0,9,SI,156,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023
1.0,0,3,7,0,0,0,1,6627,85.8036,87.0536,85.4464,85.8036,83.5714,84.0179,95,94,105,90,93,34,SI,12,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,12,2023
1.0,0,4,6,0,0,0,1,7176,69.6429,57.5893,60.4464,69.6429,57.6786,41.25,93,88,92,48,0,9,SI,159,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,17,12,2023
1.0,0,3,6,0,0,0,1,5487,71.875,58.9286,61.3393,71.875,57.2321,41.6964,98,88,97,43,0,18,SI,159,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,1,1,4,0,1,0,1,7217,52.0536,71.9643,69.2857,78.125,77.6786,52.0536,95,93,106,97,0,29,SI,134,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
